time,F,B,baseline,chi
2024-05-11T06:53:00.000Z,51077.86,51077.86,51263.018383333336,0.0036119290118416833
2024-05-11T06:54:00.000Z,51080.312,51080.312,51263.073936111105,0.003565177077341903
2024-05-11T06:55:00.000Z,51085.164,51085.164,51263.13066944445,0.0034716309191496716
2024-05-11T06:56:00.000Z,51092.949,51092.949,51263.19005555555,0.003320921998241846
2024-05-11T06:57:00.000Z,51094.992,51094.992,51263.251719444444,0.003282267780540036
2024-05-11T06:58:00.000Z,51157.066,51157.066,51263.315558333336,0.0020726236135162495
2024-05-11T06:59:00.000Z,51238.921,51238.921,51263.380808333335,0.00047713997687325553
2024-05-11T07:00:00.000Z,51298.084,51298.084,51263.442899999995,0.0006757466537622664
2024-05-11T07:01:00.000Z,51306.388,51306.388,51263.508875,0.00083644537685774
2024-05-11T07:02:00.000Z,51318.26,51318.26,51263.58046388889,0.0010666351358277015
2024-05-11T07:03:00.000Z,51301.316,51301.316,51263.654624999996,0.0007346603607468285
2024-05-11T07:04:00.000Z,51228.584,51228.584,51263.728350694444,0.0006855597871075533
2024-05-11T07:05:00.000Z,51208.844,51208.844,51263.80370347222,0.0010720956991434113
2024-05-11T07:06:00.000Z,51182.96,51182.96,51263.87913194445,0.001578482419096276
2024-05-11T07:07:00.000Z,51182.384,51182.384,51263.953101388885,0.0015911590202097856
2024-05-11T07:08:00.000Z,51159.417,51159.417,51264.028326388885,0.002040638041997835
2024-05-11T07:09:00.000Z,51142.019,51142.019,51264.10482638889,0.002381507036987064
2024-05-11T07:10:00.000Z,51122.57,51122.57,51264.1799875,0.002762357410857434
2024-05-11T07:11:00.000Z,51074.98,51074.98,51264.25190416667,0.003692083608680935
2024-05-11T07:12:00.000Z,51047.031,51047.031,51264.32045694445,0.004238609914412943
2024-05-11T07:13:00.000Z,51010.562,51010.562,51264.38764861111,0.004951305579829548
2024-05-11T07:14:00.000Z,50988.042,50988.042,51264.45645972222,0.005391931931227897
2024-05-11T07:15:00.000Z,50956.76,50956.76,51264.526315277784,0.0060034947633186685
2024-05-11T07:16:00.000Z,50964.92,50964.92,51264.5967625,0.005845686524919915
2024-05-11T07:17:00.000Z,50978.32,50978.32,51264.66717291667,0.005585663356611993
2024-05-11T07:18:00.000Z,51030.964,51030.964,51264.73387986111,0.004560052538436047
2024-05-11T07:19:00.000Z,51082.62,51082.62,51264.802594444445,0.003553755895359397
2024-05-11T07:20:00.000Z,51118.124,51118.124,51264.87165416667,0.002862538214405965
2024-05-11T07:21:00.000Z,51153.292,51153.292,51264.942745138884,0.002177916118895297
2024-05-11T07:22:00.000Z,51170.76,51170.76,51265.01300347222,0.0018385444175315255
2024-05-11T07:23:00.000Z,51162.183,51162.183,51265.07963194445,0.0020071485830743625
2024-05-11T07:24:00.000Z,51134.648,51134.648,51265.14057638888,0.0025454446222465464
2024-05-11T07:25:00.000Z,51130.21,51130.21,51265.204443055554,0.002633256699590548
2024-05-11T07:26:00.000Z,51127.648,51127.648,51265.26591527778,0.0026844280005336846
2024-05-11T07:27:00.000Z,51147.925,51147.925,51265.32069583333,0.0022899631610589096
2024-05-11T07:28:00.000Z,51173.632,51173.632,51265.367001388884,0.0017894147014767498
2024-05-11T07:29:00.000Z,51192.848,51192.848,51265.40464305556,0.0014153139638856105
2024-05-11T07:30:00.000Z,51217.528,51217.528,51265.43447916666,0.0009344791408357008
2024-05-11T07:31:00.000Z,51222.464,51222.464,51265.460995833324,0.0008387127511994612
2024-05-11T07:32:00.000Z,51224.936,51224.936,51265.483492361105,0.0007909316288247919
2024-05-11T07:33:00.000Z,51236.996,51236.996,51265.50392986111,0.0005560840658098695
2024-05-11T07:34:00.000Z,51245.696,51245.696,51265.52317638889,0.0003867545898374048
2024-05-11T07:35:00.000Z,51242.372,51242.372,51265.54014444444,0.00045192432146744775
2024-05-11T07:36:00.000Z,51241.96,51241.96,51265.554185416666,0.000460234670073624
2024-05-11T07:37:00.000Z,51244.921,51244.921,51265.56481597222,0.00040268386872009627
2024-05-11T07:38:00.000Z,51251.906,51251.906,51265.56882152778,0.00026651067845046185
2024-05-11T07:39:00.000Z,51266.035,51266.035,51265.565679861116,9.154685658167517e-06
2024-05-11T07:40:00.000Z,51253.437,51253.437,51265.56072708333,0.0002364887248160921
2024-05-11T07:41:00.000Z,51257.914,51257.914,51265.55611597222,0.00014906921042532383
2024-05-11T07:42:00.000Z,51255.062,51255.062,51265.55151597222,0.00020461139424109685
2024-05-11T07:43:00.000Z,51252.388,51252.388,51265.54900208333,0.0002567221523912177
2024-05-11T07:44:00.000Z,51248.056,51248.056,51265.54652708333,0.0003411750828422971
2024-05-11T07:45:00.000Z,51244.624,51244.624,51265.54297569445,0.00040805138266778747
2024-05-11T07:46:00.000Z,51233.14,51233.14,51265.53501388889,0.0006319062871403549
2024-05-11T07:47:00.000Z,51226.596,51226.596,51265.52550555555,0.0007593700673435423
2024-05-11T07:48:00.000Z,51217.26,51217.26,51265.50581944445,0.0009410971114645448
2024-05-11T07:49:00.000Z,51209.86,51209.86,51265.48229791666,0.0010849853629274517
2024-05-11T07:50:00.000Z,51201.504,51201.504,51265.460118749994,0.0012475479319184247
2024-05-11T07:51:00.000Z,51198.73,51198.73,51265.439152777784,0.001301250001564973
2024-05-11T07:52:00.000Z,51199.085,51199.085,51265.41348055556,0.0012938251357460955
2024-05-11T07:53:00.000Z,51199.097,51199.097,51265.3851,0.0012930381751876851
2024-05-11T07:54:00.000Z,51196.878,51196.878,51265.358402777776,0.001335802672825331
2024-05-11T07:55:00.000Z,51195.597,51195.597,51265.3305388889,0.0013602475231481897
2024-05-11T07:56:00.000Z,51188.2,51188.2,51265.29756666666,0.0015038938682917825
2024-05-11T07:57:00.000Z,51181.444,51181.444,51265.26279444444,0.00163500175119593
2024-05-11T07:58:00.000Z,51177.444,51177.444,51265.22965833334,0.0017123820359022674
2024-05-11T07:59:00.000Z,51180.268,51180.268,51265.197208333324,0.0016566640324856105
2024-05-11T08:00:00.000Z,51186.324,51186.324,51265.1610076389,0.0015378281485773381
2024-05-11T08:01:00.000Z,51196.724,51196.724,51265.12609305556,0.0013342811823264396
2024-05-11T08:02:00.000Z,51200.788,51200.788,51265.094023611106,0.001254382242652041
2024-05-11T08:03:00.000Z,51202.552,51202.552,51265.075148611104,0.001219605129415177
2024-05-11T08:04:00.000Z,51203.617,51203.617,51265.0614625,0.0011985641048133618
2024-05-11T08:05:00.000Z,51210.375,51210.375,51265.05083194444,0.0010665322877310367
2024-05-11T08:06:00.000Z,51215.75,51215.75,51265.03094861111,0.0009612975492106368
2024-05-11T08:07:00.000Z,51216.937,51216.937,51265.005076388894,0.0009376391617882539
2024-05-11T08:08:00.000Z,51212.785,51212.785,51264.97226527777,0.001017990705382949
2024-05-11T08:09:00.000Z,51205.769,51205.769,51264.93470972223,0.0011541165527127124
2024-05-11T08:10:00.000Z,51206.433,51206.433,51264.89265694445,0.001140344862041483
2024-05-11T08:11:00.000Z,51217.828,51217.828,51264.85255694444,0.0009172864955030042
2024-05-11T08:12:00.000Z,51227.28,51227.28,51264.81243472221,0.0007321285876156074
2024-05-11T08:13:00.000Z,51231.216,51231.216,51264.76831319445,0.000654490682362344
2024-05-11T08:14:00.000Z,51223.776,51223.776,51264.72426180556,0.0007987609880908084
2024-05-11T08:15:00.000Z,51217.684,51217.684,51264.6796875,0.0009167264437518367
2024-05-11T08:16:00.000Z,51216.5,51216.5,51264.63952916666,0.0009390396501134953
2024-05-11T08:17:00.000Z,51216.884,51216.884,51264.60482013889,0.0009308726811865774
2024-05-11T08:18:00.000Z,51214.952,51214.952,51264.58006180556,0.0009680770182010304
2024-05-11T08:19:00.000Z,51210.792,51210.792,51264.559122916675,0.001048816645194519
2024-05-11T08:20:00.000Z,51197.347,51197.347,51264.539781249994,0.0013107068070192314
2024-05-11T08:21:00.000Z,51166.363,51166.363,51264.522361805546,0.0019147620475770165
2024-05-11T08:22:00.000Z,51154.476,51154.476,51264.509331249996,0.002146384168801921
2024-05-11T08:23:00.000Z,51149.921,51149.921,51264.498600694445,0.0022350282129335267
2024-05-11T08:24:00.000Z,51152.292,51152.292,51264.48617569444,0.0021885360424743656
2024-05-11T08:25:00.000Z,51148.252,51148.252,51264.47264791667,0.0022670797516024734
2024-05-11T08:26:00.000Z,51144.208,51144.208,51264.46295069444,0.002345776075136129
2024-05-11T08:27:00.000Z,51142.872,51142.872,51264.458750694444,0.002371755279534564
2024-05-11T08:28:00.000Z,51135.4,51135.4,51264.45397916667,0.002517416438671387
2024-05-11T08:29:00.000Z,51129.06,51129.06,51264.445743749995,0.002640928655051404
2024-05-11T08:30:00.000Z,51117.752,51117.752,51264.44025902777,0.002861403699846996
2024-05-11T08:31:00.000Z,51102.072,51102.072,51264.43843055556,0.003167233183983949
2024-05-11T08:32:00.000Z,51089.347,51089.347,51264.428613194454,0.0034152650859623455
2024-05-11T08:33:00.000Z,51087.535,51087.535,51264.41672986111,0.0034503802275403783
2024-05-11T08:34:00.000Z,51084.542,51084.542,51264.409652083334,0.0035086262243931394
2024-05-11T08:35:00.000Z,51080.675,51080.675,51264.40123819445,0.0035838951349647426
2024-05-11T08:36:00.000Z,51085.578,51085.578,51264.39239930555,0.0034880819012295845
2024-05-11T08:37:00.000Z,51090.25,51090.25,51264.38501041666,0.0033968028755495612
2024-05-11T08:38:00.000Z,51113.375,51113.375,51264.38056597222,0.002945623536363438
2024-05-11T08:39:00.000Z,51139.188,51139.188,51264.379385416665,0.002442073559019361
2024-05-11T08:40:00.000Z,51152.4,51152.4,51264.379438194446,0.0021843517744996772
2024-05-11T08:41:00.000Z,51151.324,51151.324,51264.37580347223,0.002205270262250401
2024-05-11T08:42:00.000Z,51142.964,51142.964,51264.36830833334,0.00236820061066866
2024-05-11T08:43:00.000Z,51117.208,51117.208,51264.35706458334,0.0028703971532883996
2024-05-11T08:44:00.000Z,51106.896,51106.896,51264.34270625,0.003071271334779089
2024-05-11T08:45:00.000Z,51075.252,51075.252,51264.322567361116,0.003688151094022116
2024-05-11T08:46:00.000Z,51056.928,51056.928,51264.30144930555,0.00404518238701879
2024-05-11T08:47:00.000Z,51044.894,51044.894,51264.27837013889,0.004279478364152308
2024-05-11T08:48:00.000Z,51003.957,51003.957,51264.25357013888,0.005077545307135731
2024-05-11T08:49:00.000Z,50981.589,50981.589,51264.22408125,0.005513300675380292
2024-05-11T08:50:00.000Z,50962.554,50962.554,51264.19528125,0.0058840537649155625
2024-05-11T08:51:00.000Z,50946.492,50946.492,51264.16398958333,0.006196765242243684
2024-05-11T08:52:00.000Z,50960.432,50960.432,51264.132000694444,0.005924220089990591
2024-05-11T08:53:00.000Z,50954.76,50954.76,51264.09992291668,0.006034240791934602
2024-05-11T08:54:00.000Z,50932.848,50932.848,51264.06694236111,0.0064610352263607855
2024-05-11T08:55:00.000Z,50912.648,50912.648,51264.03458680555,0.006854446584974636
2024-05-11T08:56:00.000Z,50884.104,50884.104,51264.00106944445,0.007410601231258276
2024-05-11T08:57:00.000Z,50854.104,50854.104,51263.96437222222,0.00799509708703496
2024-05-11T08:58:00.000Z,50827.228,50827.228,51263.92300902778,0.00851856399969373
2024-05-11T08:59:00.000Z,50817.564,50817.564,51263.87858055556,0.008706219523640354
2024-05-11T09:00:00.000Z,50817.574,50817.574,51263.83237847222,0.008705131040098067
2024-05-11T09:01:00.000Z,50820.226,50820.226,51263.78732083333,0.008652527330010004
2024-05-11T09:02:00.000Z,50815.019,50815.019,51263.741631944446,0.008753216555399238
2024-05-11T09:03:00.000Z,50815.929,50815.929,51263.69187291667,0.00873450304801857
2024-05-11T09:04:00.000Z,50830.558,50830.558,51263.637019444446,0.008448074397846193
2024-05-11T09:05:00.000Z,50831.82,50831.82,51263.58138611111,0.008422380458734141
2024-05-11T09:06:00.000Z,50849.57,50849.57,51263.529977777784,0.008075136026669084
2024-05-11T09:07:00.000Z,50872.924,50872.924,51263.48815833333,0.007618758932810638
2024-05-11T09:08:00.000Z,50883.94,50883.94,51263.45100833333,0.0074031498244555285
2024-05-11T09:09:00.000Z,50904.356,50904.356,51263.413836805565,0.007004173345704345
2024-05-11T09:10:00.000Z,50919.88,50919.88,51263.37177916667,0.006700530363987261
2024-05-11T09:11:00.000Z,50938.208,50938.208,51263.325688194454,0.006342110735693603
2024-05-11T09:12:00.000Z,50947.304,50947.304,51263.27712013889,0.006163732361440514
2024-05-11T09:13:00.000Z,50958.168,50958.168,51263.23100486111,0.005950912552355212
2024-05-11T09:14:00.000Z,50971.152,50971.152,51263.17883194444,0.005696619651734539
2024-05-11T09:15:00.000Z,50979.343,50979.343,51263.12102500001,0.005535714941382792
2024-05-11T09:16:00.000Z,50991.171,50991.171,51263.057075,0.005303742900120338
2024-05-11T09:17:00.000Z,51002.851,51002.851,51262.98634166667,0.005074525700334187
2024-05-11T09:18:00.000Z,51010.066,51010.066,51262.90416111111,0.0049321856661979375
2024-05-11T09:19:00.000Z,51015.269,51015.269,51262.816025,0.004828978276949815
2024-05-11T09:20:00.000Z,51031.54,51031.54,51262.72195277778,0.004509747902008351
2024-05-11T09:21:00.000Z,51036.032,51036.032,51262.625616666664,0.0044202499177684405
2024-05-11T09:22:00.000Z,51045.604,51045.604,51262.52085,0.004231490110186445
2024-05-11T09:23:00.000Z,51054.816,51054.816,51262.41008055556,0.0040496355951532064
2024-05-11T09:24:00.000Z,51066.752,51066.752,51262.29824236111,0.003814621058084325
2024-05-11T09:25:00.000Z,51076.26,51076.26,51262.18408541667,0.003626924773764441
2024-05-11T09:26:00.000Z,51083.412,51083.412,51262.062517361104,0.0034850434919703713
2024-05-11T09:27:00.000Z,51090.696,51090.696,51261.92922986112,0.0033403586722867166
2024-05-11T09:28:00.000Z,51106.07,51106.07,51261.78364861111,0.0030376166712905834
2024-05-11T09:29:00.000Z,51112.808,51112.808,51261.625761111114,0.002903102640650451
2024-05-11T09:30:00.000Z,51117.078,51117.078,51261.460374999995,0.0028165872361765264
2024-05-11T09:31:00.000Z,51117.488,51117.488,51261.290758333336,0.0028052894534256593
2024-05-11T09:32:00.000Z,51118.882,51118.882,51261.11779444444,0.0027747306450633027
2024-05-11T09:33:00.000Z,51125.91,51125.91,51260.94146180555,0.002634197850348901
2024-05-11T09:34:00.000Z,51128.769,51128.769,51260.76272013889,0.0025749464724026195
2024-05-11T09:35:00.000Z,51137.812,51137.812,51260.582784027785,0.0023950329348584997
2024-05-11T09:36:00.000Z,51138.18,51138.18,51260.396806250006,0.0023842344941642046
2024-05-11T09:37:00.000Z,51130.18,51130.18,51260.19727569445,0.002536417778401745
2024-05-11T09:38:00.000Z,51134.072,51134.072,51259.994166666664,0.0024565388411329197
2024-05-11T09:39:00.000Z,51138.96,51138.96,51259.78481041667,0.0023571072501287075
2024-05-11T09:40:00.000Z,51128.64,51128.64,51259.570577083345,0.0025542659762717657
2024-05-11T09:41:00.000Z,51133.236,51133.236,51259.35086111112,0.0024603288764392
2024-05-11T09:42:00.000Z,51132.428,51132.428,51259.11764722222,0.002471553414050758
2024-05-11T09:43:00.000Z,51128.308,51128.308,51258.89283958333,0.0025475548212092907
2024-05-11T09:44:00.000Z,51127.644,51127.644,51258.67420347222,0.002556254243956687
2024-05-11T09:45:00.000Z,51125.718,51125.718,51258.44054166667,0.002589281692227507
2024-05-11T09:46:00.000Z,51130.32,51130.32,51258.19174375,0.002494659670970414
2024-05-11T09:47:00.000Z,51138.921,51138.921,51257.9291451389,0.0023217509392921714
2024-05-11T09:48:00.000Z,51139.82,51139.82,51257.63699236112,0.0022985256300183817
2024-05-11T09:49:00.000Z,51135.096,51135.096,51257.32143402778,0.002384545867951632
2024-05-11T09:50:00.000Z,51132.7,51132.7,51256.995090277785,0.002424939075317823
2024-05-11T09:51:00.000Z,51145.512,51145.512,51256.6692423611,0.002168639593718151
2024-05-11T09:52:00.000Z,51161.868,51161.868,51256.34527569444,0.0018432308270569858
2024-05-11T09:53:00.000Z,51157.568,51157.568,51256.02475416667,0.0019208815868746356
2024-05-11T09:54:00.000Z,51148.188,51148.188,51255.70091041667,0.002097579557141908
2024-05-11T09:55:00.000Z,51144.572,51144.572,51255.38061180556,0.0021618922829740083
2024-05-11T09:56:00.000Z,51137.109,51137.109,51255.06865138889,0.002301424122386648
2024-05-11T09:57:00.000Z,51135.398,51135.398,51254.765850694435,0.0023289122233462905
2024-05-11T09:58:00.000Z,51130.945,51130.945,51254.4711673611,0.0024100564213754626
2024-05-11T09:59:00.000Z,51128.453,51128.453,51254.18253402778,0.002453059005366161
2024-05-11T10:00:00.000Z,51124.335,51124.335,51253.903175694446,0.0025279669969777148
2024-05-11T10:01:00.000Z,51123.457,51123.457,51253.63184236111,0.002539816939441093
2024-05-11T10:02:00.000Z,51123.246,51123.246,51253.36645625,0.0025387689677139544
2024-05-11T10:03:00.000Z,51122.676,51122.676,51253.09871736111,0.002544679651084757
2024-05-11T10:04:00.000Z,51120.584,51120.584,51252.83408125,0.002580346699274172
2024-05-11T10:05:00.000Z,51121.312,51121.312,51252.550091666664,0.002560615841200936
2024-05-11T10:06:00.000Z,51110.804,51110.804,51252.25515902777,0.002759901170960677
2024-05-11T10:07:00.000Z,51099.264,51099.264,51251.95592083333,0.0029792408521771155
2024-05-11T10:08:00.000Z,51096.268,51096.268,51251.666354166664,0.003032064422897227
2024-05-11T10:09:00.000Z,51099.464,51099.464,51251.375161805554,0.002964040697951143
2024-05-11T10:10:00.000Z,51103.444,51103.444,51251.094988888886,0.0028809333521731297
2024-05-11T10:11:00.000Z,51110.234,51110.234,51250.83681805555,0.0027434248255243567
2024-05-11T10:12:00.000Z,51119.652,51119.652,51250.5955625,0.0025549666508813836
2024-05-11T10:13:00.000Z,51126.855,51126.855,51250.37127916667,0.002410056280253246
2024-05-11T10:14:00.000Z,51134.671,51134.671,51250.158815972216,0.002253413816470396
2024-05-11T10:15:00.000Z,51142.972,51142.972,51249.943057638884,0.0020872424681248163
2024-05-11T10:16:00.000Z,51150.008,51150.008,51249.72550486111,0.0019457178331940806
2024-05-11T10:17:00.000Z,51154.58,51154.58,51249.51009652778,0.0018523122728193934
2024-05-11T10:18:00.000Z,51156.596,51156.596,51249.31408541666,0.0018091575872046445
2024-05-11T10:19:00.000Z,51155.784,51155.784,51249.12411874999,0.001821301736468933
2024-05-11T10:20:00.000Z,51153.988,51153.988,51248.93663819445,0.001852694795694336
2024-05-11T10:21:00.000Z,51151.808,51151.808,51248.7549736111,0.0018916942208845005
2024-05-11T10:22:00.000Z,51148.648,51148.648,51248.579620833334,0.001949939326566414
2024-05-11T10:23:00.000Z,51149.812,51149.812,51248.417106944435,0.0019240615127423134
2024-05-11T10:24:00.000Z,51149.476,51149.476,51248.25777013889,0.00192751469878148
2024-05-11T10:25:00.000Z,51147.597,51147.597,51248.09957569445,0.00196109858758764
2024-05-11T10:26:00.000Z,51143.015,51143.015,51247.943402777775,0.0020474656310225394
2024-05-11T10:27:00.000Z,51139.589,51139.589,51247.77297777778,0.0021109986149971767
2024-05-11T10:28:00.000Z,51137.281,51137.281,51247.60353055556,0.002152735405271831
2024-05-11T10:29:00.000Z,51133.117,51133.117,51247.439375,0.002230791945787894
2024-05-11T10:30:00.000Z,51126.679,51126.679,51247.28119722222,0.002353338448494308
2024-05-11T10:31:00.000Z,51130.044,51130.044,51247.129275,0.0022847187082753453
2024-05-11T10:32:00.000Z,51130.476,51130.476,51246.96517222222,0.0022730940618774036
2024-05-11T10:33:00.000Z,51135.888,51135.888,51246.790486805556,0.002164086487213489
2024-05-11T10:34:00.000Z,51152.872,51152.872,51246.60056666667,0.0018289713977170724
2024-05-11T10:35:00.000Z,51163.536,51163.536,51246.39670972222,0.0016169080177787288
2024-05-11T10:36:00.000Z,51170.436,51170.436,51246.148806944446,0.0014774340844552274
2024-05-11T10:37:00.000Z,51177.58,51177.58,51245.893752777774,0.001333058080854911
2024-05-11T10:38:00.000Z,51178.336,51178.336,51245.69502291667,0.0013144328101422624
2024-05-11T10:39:00.000Z,51168.687,51168.687,51245.536388194436,0.0014996308675996562
2024-05-11T10:40:00.000Z,51158.441,51158.441,51245.37151597222,0.0016963583910231997
2024-05-11T10:41:00.000Z,51166.066,51166.066,51245.21173541667,0.0015444513299175458
2024-05-11T10:42:00.000Z,51170.964,51170.964,51245.05434097222,0.0014458047108164616
2024-05-11T10:43:00.000Z,51163.277,51163.277,51244.912424305556,0.00159304446907073
2024-05-11T10:44:00.000Z,51162.244,51162.244,51244.78600486111,0.0016107395755986225
2024-05-11T10:45:00.000Z,51167.996,51167.996,51244.67566041666,0.0014963439504387303
2024-05-11T10:46:00.000Z,51179.564,51179.564,51244.575568750006,0.00126865269208421
2024-05-11T10:47:00.000Z,51186.884,51186.884,51244.48267152778,0.0011239975217817127
2024-05-11T10:48:00.000Z,51183.108,51183.108,51244.394463888886,0.001195964251896342
2024-05-11T10:49:00.000Z,51188.852,51188.852,51244.31017291666,0.0010822308414246288
2024-05-11T10:50:00.000Z,51190.94,51190.94,51244.23949166667,0.0010401069894955197
2024-05-11T10:51:00.000Z,51188.464,51188.464,51244.17129513889,0.0010870952487073472
2024-05-11T10:52:00.000Z,51184.222,51184.222,51244.10846458334,0.0011686507264484453
2024-05-11T10:53:00.000Z,51181.558,51181.558,51244.05053958334,0.0012195081951039246
2024-05-11T10:54:00.000Z,51183.671,51183.671,51243.998300694446,0.0011772559264491692
2024-05-11T10:55:00.000Z,51184.503,51184.503,51243.95260069445,0.0011601291016268725
2024-05-11T10:56:00.000Z,51184.558,51184.558,51243.91210347223,0.0011582664366526294
2024-05-11T10:57:00.000Z,51185.394,51185.394,51243.86769305555,0.0011410866448606507
2024-05-11T10:58:00.000Z,51180.539,51180.539,51243.81847499999,0.0012348704074593407
2024-05-11T10:59:00.000Z,51176.756,51176.756,51243.764241666664,0.0013076369907302386
2024-05-11T11:00:00.000Z,51182.412,51182.412,51243.70216666666,0.0011960526674541128
2024-05-11T11:01:00.000Z,51175.12,51175.12,51243.63561388889,0.0013370560669258
2024-05-11T11:02:00.000Z,51169.076,51169.076,51243.569129166666,0.0014537068832753402
2024-05-11T11:03:00.000Z,51162.68,51162.68,51243.49405069444,0.001577059726147712
2024-05-11T11:04:00.000Z,51155.876,51155.876,51243.40968125,0.0017081939276580055
2024-05-11T11:05:00.000Z,51151.376,51151.376,51243.32362430555,0.001794333735642821
2024-05-11T11:06:00.000Z,51149.276,51149.276,51243.23568263889,0.0018336016722442945
2024-05-11T11:07:00.000Z,51150.992,51150.992,51243.143302777775,0.0017983147956651816
2024-05-11T11:08:00.000Z,51155.183,51155.183,51243.0423923611,0.0017145623729437583
2024-05-11T11:09:00.000Z,51157.437,51157.437,51242.93682500001,0.0016685192203562485
2024-05-11T11:10:00.000Z,51159.105,51159.105,51242.825175000005,0.0016337931157013375
2024-05-11T11:11:00.000Z,51162.863,51162.863,51242.71863055555,0.0015583800526136954
2024-05-11T11:12:00.000Z,51163.86,51163.86,51242.622097222215,0.0015370426804619645
2024-05-11T11:13:00.000Z,51164.428,51164.428,51242.54149444445,0.0015243875921516915
2024-05-11T11:14:00.000Z,51167.876,51167.876,51242.46468333333,0.0014556029612212478
2024-05-11T11:15:00.000Z,51170.552,51170.552,51242.388177777786,0.0014018897309890763
2024-05-11T11:16:00.000Z,51173.084,51173.084,51242.313413888885,0.0013510204609559777
2024-05-11T11:17:00.000Z,51174.08,51174.08,51242.24363958333,0.0013302235566178822
2024-05-11T11:18:00.000Z,51172.068,51172.068,51242.17797222222,0.0013682082806906932
2024-05-11T11:19:00.000Z,51173.268,51173.268,51242.114339583335,0.0013435499387689496
2024-05-11T11:20:00.000Z,51175.089,51175.089,51242.05249513889,0.0013068074340940896
2024-05-11T11:21:00.000Z,51175.691,51175.691,51241.99082013888,0.0012938572268122498
2024-05-11T11:22:00.000Z,51174.484,51174.484,51241.92725902778,0.0013161733493523983
2024-05-11T11:23:00.000Z,51176.375,51176.375,51241.86029513888,0.0012779648272272894
2024-05-11T11:24:00.000Z,51179.554,51179.554,51241.79404791666,0.0012146344419256597
2024-05-11T11:25:00.000Z,51177.011,51177.011,51241.726659722226,0.0012629484590162372
2024-05-11T11:26:00.000Z,51172.796,51172.796,51241.65475,0.001343804183060646
2024-05-11T11:27:00.000Z,51171.312,51171.312,51241.58095694444,0.0013713268722814048
2024-05-11T11:28:00.000Z,51165.52,51165.52,51241.50837291667,0.0014829456690396525
2024-05-11T11:29:00.000Z,51167.764,51167.764,51241.434799305556,0.001437719290923364
2024-05-11T11:30:00.000Z,51158.668,51158.668,51241.365040277786,0.0016138727025086991
2024-05-11T11:31:00.000Z,51164.9,51164.9,51241.297155555556,0.0014909293830644478
2024-05-11T11:32:00.000Z,51148.648,51148.648,51241.23005277777,0.0018067882578620858
2024-05-11T11:33:00.000Z,51140.608,51140.608,51241.16598541667,0.0019624453012113486
2024-05-11T11:34:00.000Z,51146.428,51146.428,51241.10753819445,0.001847726224962522
2024-05-11T11:35:00.000Z,51169.539,51169.539,51241.04913680555,0.001395563479089469
2024-05-11T11:36:00.000Z,51182.453,51182.453,51240.98834791666,0.0011423539983111725
2024-05-11T11:37:00.000Z,51188.371,51188.371,51240.928425694445,0.0010256922992849396
2024-05-11T11:38:00.000Z,51181.625,51181.625,51240.871428472215,0.0011562338192260904
2024-05-11T11:39:00.000Z,51185.82,51185.82,51240.81688680556,0.0010733023036508243
2024-05-11T11:40:00.000Z,51189.188,51189.188,51240.765186805555,0.001006565507316696
2024-05-11T11:41:00.000Z,51193.232,51193.232,51240.713150694435,0.000926629388525364
2024-05-11T11:42:00.000Z,51191.612,51191.612,51240.65445972222,0.0009571005725690977
2024-05-11T11:43:00.000Z,51191.724,51191.724,51240.58852986112,0.0009536293642029307
2024-05-11T11:44:00.000Z,51192.696,51192.696,51240.5305625,0.0009335298049197068
2024-05-11T11:45:00.000Z,51191.176,51191.176,51240.48877638889,0.0009623791178903497
2024-05-11T11:46:00.000Z,51189.68,51189.68,51240.451257638895,0.0009908432965122637
2024-05-11T11:47:00.000Z,51193.576,51193.576,51240.42077222222,0.0009142152136192821
2024-05-11T11:48:00.000Z,51191.652,51191.652,51240.40193819444,0.0009513964830572143
2024-05-11T11:49:00.000Z,51183.261,51183.261,51240.38883888889,0.001114898621642238
2024-05-11T11:50:00.000Z,51180.292,51180.292,51240.38055138889,0.0011726796472290718
2024-05-11T11:51:00.000Z,51180.292,51180.292,51240.37647916666,0.00117260026750759
2024-05-11T11:52:00.000Z,51181.867,51181.867,51240.37533611111,0.0011418405061892078
2024-05-11T11:53:00.000Z,51186.812,51186.812,51240.37540833333,0.0010453359856653999
2024-05-11T11:54:00.000Z,51185.937,51185.937,51240.37223888889,0.0010623505745647381
2024-05-11T11:55:00.000Z,51187.0,51187.0,51240.37056111111,0.0010415725047783482
2024-05-11T11:56:00.000Z,51185.784,51185.784,51240.3654388889,0.001065203934854706
2024-05-11T11:57:00.000Z,51182.736,51182.736,51240.357518055556,0.0011245338800623132
2024-05-11T11:58:00.000Z,51174.084,51174.084,51240.348826388894,0.0012932157549006545
2024-05-11T11:59:00.000Z,51163.704,51163.704,51240.338574999994,0.0014955907226847673
2024-05-11T12:00:00.000Z,51160.636,51160.636,51240.32733888889,0.0015552464831428108
2024-05-11T12:01:00.000Z,51161.564,51161.564,51240.31381944445,0.0015368723096025453
2024-05-11T12:02:00.000Z,51163.36,51163.36,51240.29950208334,0.0015015427862636063
2024-05-11T12:03:00.000Z,51160.367,51160.367,51240.28101944445,0.0015595936996153988
2024-05-11T12:04:00.000Z,51164.285,51164.285,51240.25645972222,0.00148265182439001
2024-05-11T12:05:00.000Z,51168.183,51168.183,51240.22787916667,0.001406021833793667
2024-05-11T12:06:00.000Z,51165.585,51165.585,51240.19987083333,0.0014561783720870977
